62
RB VB	2228	2340	2
 indo	2229	2339	1
indoo	2230	2339	1
RB RB	2231	2339	4
n a d	2232	2338	2
NN VBG in	2233	2338	2
ndoor	2234	2338	1
is pa	2235	2338	2
The NN VBZ VBG on	2236	2337	1
T Fou	2237	2335	1
 bus 	2238	2335	2
e thr	2239	2334	2
her i	2240	2333	2
alone	2241	2332	1
old m	2242	2331	2
e tak	2243	2331	1
he sa	2244	2331	2
, VBG	2245	2330	3
ART p	2246	2330	1
cean 	2247	2328	2
s hav	2248	2326	1
NN VBZ with	2249	2326	1
Four 	2250	2325	1
A NN VBZ at	2251	2323	1
nner 	2252	2323	2
 of w	2253	2323	2
START A NN VBZ at	2254	2323	1
drivi	2255	2322	2
cle .	2256	2322	1
in a JJ NN .	2257	2320	1
 tric	2258	2318	2
T Chi	2259	2318	1
hoppi	2260	2317	2
ple .	2261	2317	1
e whi	2262	2315	2
NN of NN .	2263	2315	1
nto a	2264	2313	1
wall 	2265	2312	2
Four	2266	2311	1
NN of NNS VBG	2267	2311	2
START Four	2268	2311	1
ART O	2269	2309	1
 Chil	2270	2309	1
a bui	2271	2308	2
Child	2272	2308	2
mbing	2273	2307	2
VBP VBG on a	2274	2307	1
to VB a NN .	2275	2306	1
break	2276	2304	2
VBG with a	2277	2303	1
NNS with	2278	2302	2
VBP VBG in the NN	2279	2302	1
const	2280	2302	2
 scho	2281	2301	2
ake .	2282	2297	1
nd is	2283	2296	2
 book	2284	2295	2
VBZ VBG her	2285	2293	2
lder 	2286	2293	2
VBN NN	2287	2290	2
The NN VBZ RB .	2288	2289	1
Two d	2289	2289	1
VB RP	2290	2289	2
is ju	2291	2289	1
n a g	2292	2288	2
age .	2293	2287	1
 conc	2294	2287	2
ters 	2295	2286	2
ood .	2296	2284	1
VBP VBG in a NN	2297	2284	1
mera 	2298	2284	2
The y	2299	2281	1
olds 	2300	2280	2
is go	2301	2279	1
 catc	2302	2279	3
 shor	2303	2278	2
T Nob	2304	2277	1
re wo	2305	2277	2
NNP VBG	2306	2276	1
VBG RP a NN	2307	2275	1
rant 	2308	2274	2
a whi	2309	2273	2
le si	2310	2273	2
catch	2311	2271	3
otorc	2312	2271	3
s thr	2313	2271	2
 stag	2314	2270	2
 a su	2315	2270	2
 Nobo	2316	2270	1
Nobod	2317	2270	1
is ne	2318	2269	2
 lake	2319	2268	2
 of m	2320	2268	2
The NN VBZ VBG the	2321	2267	1
 couc	2322	2266	2
couch	2323	2265	2
VBP NNS VBG	2324	2265	1
NN VBG NNS	2325	2264	2
ng wo	2326	2262	2
 to w	2327	2262	2
a gir	2328	2261	2
torcy	2329	2260	3
A NN VBZ VBN	2330	2259	1
START A NN VBZ VBN	2331	2259	1
A NN in a NN	2332	2258	1
VBG her NN	2333	2257	2
s whi	2334	2256	2
 figh	2335	2256	2
n hol	2336	2254	2
party	2337	2254	2
ble .	2338	2254	1
s an 	2339	2253	2
ket .	2340	2253	1
NN as	2341	2251	1
ng ch	2342	2250	2
limbi	2343	2249	2
imbin	2344	2249	2
JJ NN of	2345	2248	2
he VBZ	2346	2248	3
 happ	2347	2248	2
with a JJ	2348	2247	2
 wind	2349	2246	3
NN VBD VBG	2350	2245	2
y pla	2351	2244	2
ter a	2352	2243	2
and c	2353	2243	2
a JJ JJ	2354	2242	2
VBG NN NN	2355	2240	2
holds	2356	2237	2
their NNS .	2357	2237	1
 sign	2358	2236	2
NNS VBP VBG RB .	2359	2234	1
strum	2360	2234	2
uring	2361	2233	2
JJ NN VBD	2362	2233	2
ition	2363	2232	2
shopp	2364	2232	2
eral 	2365	2230	2
NNS VBP VBG in the	2366	2230	1
VBG an NN	2367	2229	1
ine .	2368	2229	1
her c	2369	2227	2
 plan	2370	2227	2
the NN in	2371	2225	2
is pe	2372	2224	2
VBP RB VBG	2373	2224	1
ner .	2374	2223	1
e dan	2375	2222	2
g aro	2376	2222	1
Two b	2377	2221	1
ellin	2378	2221	2
NNS VBP in a NN	2379	2216	1
his d	2380	2216	2
he fo	2381	2216	2
 rain	2382	2216	2
d wit	2383	2215	2
othes	2384	2214	2
hers 	2385	2214	2
s goi	2386	2213	1
into the	2387	2213	2
de of	2388	2212	2
r his	2389	2212	2
e sle	2390	2207	1
uman 	2391	2207	2
on an	2392	2205	3
truck	2393	2203	3
 male	2394	2202	2
 moth	2395	2201	2
color	2396	2199	2
is mo	2397	2198	2
an JJ NN .	2398	2197	1
rcycl	2399	2196	3
ng ho	2400	2195	2
and NN VBP VBG	2401	2194	2
 star	2402	2194	2
rides	2403	2193	2
tle b	2404	2193	2
orcyc	2405	2191	3
 is u	2406	2191	1
s dow	2407	2190	2
ugh a	2408	2190	1
use .	2409	2187	1
out o	2410	2186	2
le bo	2411	2185	2
ross 	2412	2185	2
lone 	2413	2183	2
her f	2414	2182	2
rumen	2415	2181	2
 A gu	2416	2181	1
t a p	2417	2181	2
trick	2418	2181	2
trume	2419	2180	2
JJ NNS VBG	2420	2179	2
r on 	2421	2179	2
VBP at a	2422	2178	1
is ge	2423	2177	2
NNP NNS	2424	2176	2
ds a 	2425	2175	2
with his NN	2426	2173	2
just 	2427	2171	2
range	2428	2169	2
 of h	2429	2169	3
oarde	2430	2169	2
A NN VBZ on a	2431	2168	1
evera	2432	2166	2
 just	2433	2166	2
NNS VBP VBG in a	2434	2165	1
NNS VBG NN	2435	2165	2
inner	2436	2164	2
tage 	2437	2163	2
on a NN NN .	2438	2163	1
NNPS	2439	2162	2
for NN .	2440	2162	1
NN VBZ VBG her	2441	2159	1
a JJ NN VBZ VBG	2442	2158	2
ennis	2443	2156	4
orts 	2444	2155	2
JJ NN with	2445	2154	2
line 	2446	2153	2
ork .	2447	2151	1
arder	2448	2151	2
in the JJ	2449	2148	2
JJ NN NNS	2450	2148	2
 suit	2451	2147	2
es on	2452	2144	2
jumps	2453	2144	2
ssing	2454	2143	2
on in	2455	2142	2
 a to	2456	2142	2
 of c	2457	2140	2
veral	2458	2140	2
JJ NN VBZ a	2459	2139	1
re th	2460	2138	2
a tre	2461	2137	2
ree m	2462	2137	1
another NN	2463	2134	2
NN and NN VBP VBG	2464	2133	1
nder 	2465	2133	2
JJ to a	2466	2131	2
 asle	2467	2131	1
NNS in a NN	2468	2130	2
VBZ in the NN .	2469	2130	1
RB on	2470	2129	1
aslee	2471	2128	1
an on	2472	2128	2
 swin	2473	2127	2
re lo	2474	2127	2
h her	2475	2127	2
A NN and NN VBP	2476	2126	1
r a p	2477	2124	2
cooki	2478	2124	2
ries 	2479	2124	2
on st	2480	2124	2
two p	2481	2123	1
s doi	2482	2122	1
a pla	2483	2122	2
 up a	2484	2120	2
swing	2485	2120	2
VBG JJ NNS .	2486	2119	1
ng wh	2487	2118	2
A NN VBZ RB .	2488	2118	1
dog .	2489	2118	1
 them	2490	2116	2
ering	2491	2115	2
tenni	2492	2114	4
 tenn	2493	2114	4
START JJ NNS VBP	2494	2113	1
ed to	2495	2112	2
g foo	2496	2112	1
VBZ in NN	2497	2111	2
 colo	2498	2110	2
RT pe	2499	2110	1
NNS VBP RB .	2500	2110	1
ears 	2501	2110	2
they VBP	2502	2109	3
NN VBZ his NN	2503	2109	1
he ai	2504	2107	2
VBP in the NN	2505	2106	2
VBP on a NN	2506	2106	1
om a 	2507	2106	2
th he	2508	2106	2
in JJ NNS	2509	2104	2
and p	2510	2103	2
n wat	2511	2102	2
NN VBZ VBG VBN	2512	2101	1
of JJ	2513	2101	2
g a d	2514	2100	2
 a pl	2515	2099	2
each JJ .	2516	2096	1
The NN in	2517	2096	1
from a	2518	2094	2
er ma	2519	2094	2
the NN of a	2520	2094	2
START The NN in	2521	2094	1
at a NN NN .	2522	2094	1
a boy	2523	2092	1
NNS on the	2524	2090	2
There VBP NNS VBG	2525	2089	1
through the NN	2526	2089	1
 An a	2527	2089	1
e air	2528	2089	2
lasse	2529	2088	2
START There VBP NNS VBG	2530	2088	1
d and	2531	2088	2
 a fo	2532	2087	2
on a JJ NN .	2533	2086	1
ear t	2534	2084	2
START NNP VBG	2535	2084	1
 phon	2536	2082	2
rt is	2537	2082	2
g by 	2538	2080	1
ack .	2539	2077	1
he bi	2540	2076	2
itche	2541	2076	2
ards 	2542	2072	2
s mak	2543	2070	2
 to e	2544	2068	2
a chi	2545	2067	2
ered 	2546	2066	2
NN VBG JJ	2547	2065	2
a JJ JJ NN	2548	2065	2
s wai	2549	2063	1
its o	2550	2063	2
NN VBG a JJ NN	2551	2062	2
NN VBG .	2552	2062	1
ng by	2553	2059	1
to the NN .	2554	2056	1
Four NNS	2555	2055	1
START Four NNS	2556	2055	1
 a lo	2557	2055	2
g a w	2558	2053	2
VBP VBG on a NN	2559	2052	1
nnis 	2560	2052	4
river	2561	2051	2
VBZ for	2562	2050	1
e lad	2563	2050	2
a boa	2564	2049	1
VBG JJ NN	2565	2045	2
 dinn	2566	2044	2
hool 	2567	2043	2
ide t	2568	2043	2
guy i	2569	2041	2
n rid	2570	2041	1
NNS VBG a	2571	2041	1
VBZ at a	2572	2039	1
ART I	2573	2038	1
ouch 	2574	2038	2
NN on a NN .	2575	2036	1
START A NN and a	2576	2035	1
rock 	2577	2035	2
A NN and a	2578	2035	1
ady t	2579	2034	2
a lar	2580	2034	2
d at 	2581	2034	1
VBZ an	2582	2033	1
by the NN	2583	2030	2
NN that	2584	2030	2
s abo	2585	2030	1
as he	2586	2029	4
VBD the	2587	2029	2
ts in	2588	2028	2
A NN VBZ VBG at	2589	2028	1
dinne	2590	2028	2
NNS RB .	2591	2027	1
thes 	2592	2026	2
his JJ NN	2593	2025	2
umps 	2594	2025	2
t hom	2595	2021	1
into the NN	2596	2020	2
e rac	2597	2020	2
with a JJ NN	2598	2019	2
NNS on a	2599	2018	2
in JJ NN	2600	2018	2
 air 	2601	2015	2
he is	2602	2015	2
NN VBG RP	2603	2015	2
osing	2604	2014	2
NNS JJ	2605	2013	1
he cr	2606	2013	2
he pl	2607	2013	2
r pla	2608	2011	2
's NN .	2609	2011	1
rker 	2610	2009	2
NNS VBP a NN	2611	2009	1
VBZ a NN in	2612	2009	1
iver 	2613	2008	2
A lad	2614	2006	1
lying	2615	2005	2
JJR NN	2616	2005	3
ar th	2617	2005	2
 in c	2618	2004	2
T a g	2619	2002	1
VBD RB	2620	2001	3
The k	2621	2001	1
is bi	2622	2000	2
is th	2623	2000	2
to a NN .	2624	1999	1
 truc	2625	1999	2
ee me	2626	1993	1
is se	2627	1993	1
NN at the NN .	2628	1992	1
re ri	2629	1991	1
A guy	2630	1989	1
 Man 	2631	1989	1
with her	2632	1989	2
some NN	2633	1986	2
a NN in a NN	2634	1986	2
the NN to	2635	1984	2
le on	2636	1984	2
sport	2637	1983	2
lake 	2638	1983	2
n loo	2639	1982	2
 A bl	2640	1980	1
inter	2641	1979	2
ean .	2642	1977	1
 a si	2643	1976	2
a ben	2644	1976	1
one NN	2645	1975	3
NN VBZ .	2646	1975	1
VBZ VBG the NN .	2647	1975	1
a gam	2648	1973	1
to hi	2649	1971	2
ody i	2650	1971	2
form 	2651	1971	2
VBZ her	2652	1970	2
VBG NN NNS	2653	1969	2
nts .	2654	1968	1
g a f	2655	1967	2
is la	2656	1966	2
ing e	2657	1965	2
 ther	2658	1964	2
A NN VBZ VBG his	2659	1964	1
dy to	2660	1962	2
ng ca	2661	1962	2
 stud	2662	1961	2
START The NN VBZ on	2663	1959	1
The NN VBZ on	2664	1959	1
Two c	2665	1957	1
ikes 	2666	1957	2
n at 	2667	1955	2
ange 	2668	1955	2
offic	2669	1955	2
 A fa	2670	1954	1
 offi	2671	1953	2
T peo	2672	1952	1
VBG to VB a	2673	1952	1
 bed 	2674	1952	3
les .	2675	1952	1
o get	2676	1951	2
A NN NN VBZ VBG	2677	1951	1
at ho	2678	1949	1
 a te	2679	1948	2
the NN of the	2680	1948	2
gh a 	2681	1946	1
nds a	2682	1946	1
is wi	2683	1945	2
VBD RP	2684	1943	2
achin	2685	1942	2
VBP VBG to VB	2686	1940	1
thers	2687	1940	2
indow	2688	1939	3
a VBG	2689	1938	2
a bus	2690	1938	2
 guys	2691	1938	2
light	2692	1937	3
 she 	2693	1937	2
is ch	2694	1937	2
she	2695	1937	2
ion w	2696	1935	1
d pla	2697	1934	2
with the	2698	1934	2
into a	2699	1934	1
s han	2700	1934	2
ainti	2701	1930	2
VBZ at the	2702	1930	2
imal 	2703	1929	2
windo	2704	1929	3
ant .	2705	1928	1
guys 	2706	1928	2
 new 	2707	1928	2
NNS VBP in the	2708	1927	2
back 	2709	1926	2
VBP at a NN	2710	1926	1
irt i	2711	1926	2
NNS VBP VBG for	2712	1925	1
sting	2713	1925	2
through a	2714	1924	1
NN of the NN .	2715	1923	1
VBN RP	2716	1921	2
to ge	2717	1918	2
VBG by	2718	1918	1
ffice	2719	1917	2
all g	2720	1917	1
ome .	2721	1917	1
a cou	2722	1916	2
NN VBD a NN	2723	1915	1
en pl	2724	1914	1
NNS VBP VBG the	2725	1913	1
VBZ a NN of	2726	1913	2
NN VBZ in NN	2727	1913	1
on NNS	2728	1912	2
NN VBZ at a	2729	1912	1
 runs	2730	1911	1
s ins	2731	1911	1
A NN VBZ in a	2732	1911	1
 does	2733	1910	2
 clas	2734	1909	2
re ea	2735	1909	1
 a dr	2736	1908	2
wo bo	2737	1908	1
acing	2738	1907	2
NN with JJ	2739	1907	2
her d	2740	1906	2
NN of NNS .	2741	1904	1
g whi	2742	1904	2
older	2743	1904	2
 layi	2744	1902	1
VBG with a NN	2745	1902	1
ghter	2746	1901	2
the NNP	2747	1899	2
class	2748	1897	2
VBG RP .	2749	1897	1
ker i	2750	1897	2
and JJ NN	2751	1897	2
oat .	2752	1896	1
VBG and	2753	1895	2
 pink	2754	1895	2
iend 	2755	1894	2
a fie	2756	1893	2
and a NN VBP	2757	1892	1
 top 	2758	1892	2
VBG at a NN .	2759	1890	1
a NN VBG a	2760	1889	2
singi	2761	1887	1
s tal	2762	1884	2
ng fr	2763	1884	2
START JJ NN	2764	1884	1
VBG NN in	2765	1883	1
NNS VBP VBG on a	2766	1882	1
his m	2767	1881	2
The NNS VBP VBG NN	2768	1880	1
very 	2769	1880	2
VBG a NN of	2770	1879	1
does 	2771	1879	2
an ho	2772	1879	2
RP a NN .	2773	1878	1
 of s	2774	1878	2
eting	2775	1878	2
is ba	2776	1877	2
ruck 	2777	1873	3
le st	2778	1873	2
who	2779	1872	2
NNS VBG in	2780	1871	2
 who 	2781	1871	2
A NN VBZ VBG JJ	2782	1869	1
a VBG NN	2783	1868	2
 ice 	2784	1868	3
VBP VBG on the	2785	1868	1
NNS on the NN	2786	1868	2
re tw	2787	1868	1
The NN VBZ VBG to	2788	1867	1
 a cl	2789	1867	2
 a li	2790	1865	2
NN by	2791	1865	2
runs 	2792	1864	1
arty 	2793	1864	2
 dirt	2794	1862	3
a wal	2795	1862	2
A NN and a NN	2796	1860	1
yer i	2797	1859	2
in bl	2798	1858	2
conce	2799	1857	2
othin	2800	1857	2
re dr	2801	1856	2
is da	2802	1856	2
NN with NNS	2803	1855	2
son w	2804	1855	2
 a fa	2805	1853	2
NNS in the NN .	2806	1853	1
o boy	2807	1852	1
in the JJ NN	2808	1852	2
or hi	2809	1851	1
someo	2810	1849	2
VBP two	2811	1847	1
sed i	2812	1847	2
er ha	2813	1845	2
ses a	2814	1844	2
a JJ NN NN .	2815	1843	1
VBZ NN .	2816	1842	1
y and	2817	1842	2
NN NNS VBP VBG	2818	1840	1
he fl	2819	1840	2
he pi	2820	1838	2
lunch	2821	1838	2
 a so	2822	1838	2
NNS and NNS	2823	1838	2
 lunc	2824	1837	2
 away	2825	1836	2
 poli	2826	1836	2
time 	2827	1835	2
NN VBZ a NN NN	2828	1835	1
r a b	2829	1835	1
VBG a NN in	2830	1835	2
ng ha	2831	1834	2
suit 	2832	1834	2
he sk	2833	1831	2
VBZ on a NN .	2834	1831	1
o chi	2835	1830	2
NNS VBP on a	2836	1830	1
is fa	2837	1827	2
the NN with	2838	1827	2
short	2839	1827	2
petit	2840	1826	2
now .	2841	1826	1
icks 	2842	1825	1
ening	2843	1825	2
pink 	2844	1825	2
a tab	2845	1824	2
ght .	2846	1824	1
 face	2847	1824	2
her s	2848	1823	2
 olde	2849	1823	2
NN NN NN .	2850	1820	1
der i	2851	1820	1
gathe	2852	1814	2
es hi	2853	1814	2
e bui	2854	1813	2
a NN on a	2855	1813	2
 gath	2856	1813	2
VBP RP	2857	1813	2
 time	2858	1811	2
from the NN	2859	1810	2
e con	2860	1809	2
n to 	2861	1808	2
irl w	2862	1807	2
g bas	2863	1806	2
rolle	2864	1806	2
f a b	2865	1804	2
NNS VBP RB VBG	2866	1803	1
as th	2867	1802	1
ng be	2868	1802	2
RT On	2869	1801	1
posin	2870	1801	2
hes .	2871	1800	1
START A NN VBZ RP	2872	1798	1
uy is	2873	1798	1
A NN VBZ RP	2874	1798	1
e ins	2875	1795	2
g tog	2876	1795	1
book 	2877	1795	2
 trac	2878	1795	2
VBZ VBG an	2879	1792	1
k in 	2880	1792	2
VBP .	2881	1788	1
 Asia	2882	1788	2
NNS VBG .	2883	1787	1
 in w	2884	1784	2
 a sp	2885	1784	2
NNS VBG a NN	2886	1783	1
he sh	2887	1781	2
gging	2888	1780	1
mans 	2889	1779	2
away 	2890	1778	1
him .	2891	1776	2
 blon	2892	1773	2
blond	2893	1771	2
ster 	2894	1771	2
de th	2895	1771	2
NN VBZ at the	2896	1770	2
milin	2897	1770	2
 a sk	2898	1769	2
a NNP	2899	1769	2
 floo	2900	1769	2
 to r	2901	1768	1
NNS for	2902	1768	2
e dri	2903	1768	2
aning	2904	1767	2
e flo	2905	1766	2
and g	2906	1766	2
VBZ a JJ NN .	2907	1765	1
smili	2908	1764	2
The NN and NN	2909	1764	1
ART G	2910	1764	1
VBP NNS .	2911	1764	1
START The NN and NN	2912	1764	1
xing 	2913	1763	2
oncer	2914	1762	2
ishin	2915	1762	2
for his	2916	1762	1
e hol	2917	1761	1
a bea	2918	1760	2
all	2919	1760	2
g wom	2920	1759	2
 roll	2921	1758	2
a bas	2922	1758	2
re co	2923	1758	2
kes a	2924	1755	2
A NN VBZ VBG with	2925	1755	1
t for	2926	1754	2
on wo	2927	1753	1
NN in NN of	2928	1752	1
aught	2929	1752	2
g rea	2930	1751	1
uttin	2931	1751	2
wo ch	2932	1751	1
orang	2933	1750	2
t a t	2934	1750	2
eanin	2935	1749	2
 oran	2936	1749	2
near the	2937	1749	2
 line	2938	1749	2
 cros	2939	1745	2
A JJ JJ	2940	1744	1
NN NN on	2941	1744	2
START A JJ JJ	2942	1743	1
JJ to a NN	2943	1743	2
NN VBZ for	2944	1743	1
door 	2945	1742	2
ng al	2946	1741	2
 posi	2947	1741	2
ess .	2948	1739	1
on he	2949	1739	2
in NNP	2950	1738	2
he gu	2951	1737	2
re sl	2952	1736	1
ut of	2953	1734	1
ining	2954	1734	2
NNS VBP at a	2955	1732	1
 a sw	2956	1731	2
is sk	2957	1728	2
 glas	2958	1728	2
fire 	2959	1727	3
his NNS .	2960	1726	1
e lit	2961	1725	2
from a NN	2962	1725	2
marke	2963	1725	2
ns ar	2964	1724	1
oad .	2965	1724	1
y wit	2966	1724	2
t his	2967	1723	2
is fi	2968	1723	2
ncert	2969	1722	2
d whi	2970	1722	2
Asian	2971	1722	2
etiti	2972	1720	1
They VBP VBG	2973	1718	1
and o	2974	1718	2
head 	2975	1718	2
e sto	2976	1718	2
a NN for	2977	1718	2
START They VBP VBG	2978	1718	1
r peo	2979	1717	2
leani	2980	1717	2
NNP NNP .	2981	1717	1
g int	2982	1717	1
T a b	2983	1717	1
VBZ at a NN	2984	1717	1
 of f	2985	1713	2
RB VBD	2986	1712	2
VBZ at the NN	2987	1712	2
r a c	2988	1711	2
e cam	2989	1711	2
NN VBZ VBG an	2990	1711	1
e nea	2991	1711	1
ART m	2992	1710	1
 bath	2993	1709	2
 bird	2994	1708	2
him	2995	1707	2
sand 	2996	1705	2
hind 	2997	1705	2
er on	2998	1705	2
 stat	2999	1703	2
the NN of a NN	3000	1703	1
s by 	3001	1702	2
VBZ RB JJ	3002	1702	2
t a s	3003	1702	2
oller	3004	1698	2
t at 	3005	1697	2
he to	3006	1697	2
ter i	3007	1697	1
VBP to	3008	1697	2
The NNS VBP VBG .	3009	1696	1
There VBP two	3010	1695	1
START There VBP two	3011	1694	1
floor	3012	1694	2
he fa	3013	1694	2
into a NN	3014	1693	1
NNS VBP in the NN	3015	1693	1
olice	3016	1693	2
the NN of the NN	3017	1692	2
ause 	3018	1691	2
JJ NN VBZ RB	3019	1691	2
cause	3020	1691	2
T A k	3021	1690	1
is ab	3022	1688	1
 spor	3023	1688	2
NN VBZ her	3024	1687	2
forms	3025	1687	2
VBP VBG on the NN	3026	1686	1
RB JJ .	3027	1685	1
 behi	3028	1685	2
behin	3029	1684	2
 toy 	3030	1683	2
ehind	3031	1682	2
ies a	3032	1682	2
VBZ about	3033	1680	1
NN of JJ	3034	1677	2
A NN VBZ in the	3035	1677	1
ician	3036	1676	2
ng pi	3037	1675	2
VBZ JJ to	3038	1675	1
NNS on a NN	3039	1674	2
her m	3040	1674	2
his NN NN	3041	1674	2
und a	3042	1674	2
VBZ VBG at a	3043	1673	2
tchen	3044	1673	1
les a	3045	1672	2
of an	3046	1672	4
e roa	3047	1672	2
VBZ near	3048	1671	1
NNS VB	3049	1669	1
NN for a	3050	1669	2
s a t	3051	1668	2
ated 	3052	1667	2
n 's 	3053	1667	2
VBZ in a NN .	3054	1667	1
Two JJ NNS VBP	3055	1667	1
VBP two NNS	3056	1666	1
START Two JJ NNS VBP	3057	1666	1
in he	3058	1666	2
er to	3059	1665	2
 brid	3060	1665	2
kitch	3061	1664	1
lue s	3062	1663	1
 kitc	3063	1663	1
The r	3064	1662	1
arket	3065	1661	2
on her	3066	1661	2
for NNS	3067	1659	1
way .	3068	1658	1
icing	3069	1657	1
re fi	3070	1657	2
 a di	3071	1656	2
The a	3072	1656	2
red s	3073	1655	2
 tall	3074	1654	2
A NN VBZ VBG the	3075	1653	1
d out	3076	1653	1
ng of	3077	1653	2
r man	3078	1652	2
her t	3079	1651	2
owd .	3080	1651	1
NNS VBG on	3081	1651	1
ver a	3082	1650	2
orms 	3083	1648	2
the NN VBD	3084	1648	2
tall 	3085	1648	2
JJ NN in a	3086	1647	2
VBP on the	3087	1647	2
and d	3088	1646	1
VBG on NN	3089	1646	2
NNS ,	3090	1644	4
JJ NN on	3091	1644	2
snowb	3092	1644	2
VBG to VB a NN	3093	1643	1
JJ JJ NN .	3094	1643	1
he mi	3095	1641	2
VBG JJ .	3096	1641	1
A JJ JJ NN	3097	1640	1
ds in	3098	1640	1
t wit	3099	1640	2
START A JJ JJ NN	3100	1639	1
e sun	3101	1637	2
lower	3102	1637	2
d his	3103	1637	2
 duri	3104	1636	1
titio	3105	1636	1
a sho	3106	1636	2
during	3107	1636	1
durin	3108	1636	1
an dr	3109	1635	1
through a NN	3110	1635	1
an wo	3111	1634	2
 even	3112	1633	2
 mark	3113	1632	2
a sto	3114	1632	1
 a pr	3115	1631	2
The NNS VBP JJ .	3116	1631	1
 very	3117	1629	2
boy w	3118	1627	2
RT He	3119	1627	1
NNS VBG NNS	3120	1627	2
eats 	3121	1625	2
d for	3122	1624	2
 adul	3123	1624	1
VBZ VBG her NN	3124	1623	2
adult	3125	1623	1
NNS VBP on a NN	3126	1621	1
VBG in NN of	3127	1621	1
NN 's NN .	3128	1619	1
er pl	3129	1617	2
NN while VBG	3130	1617	1
a NN RB .	3131	1616	1
e com	3132	1616	2
g nea	3133	1616	1
 acro	3134	1615	2
JJ NN VBZ a NN	3135	1615	1
a NN to VB	3136	1615	2
JJ NN VBP	3137	1615	1
cks .	3138	1613	1
graph	3139	1612	2
NN at NN	3140	1612	2
NN VBZ at a NN	3141	1612	1
a res	3142	1612	2
The NN VBZ VBG NNS	3143	1611	1
asing	3144	1610	2
an NN NN	3145	1610	2
 to m	3146	1610	2
parin	3147	1609	2
night	3148	1608	2
stick	3149	1608	2
ity .	3150	1607	1
cycli	3151	1607	2
ung w	3152	1606	2
to ea	3153	1606	2
VBP VBG the NN	3154	1606	1
VBG and VBG	3155	1605	2
ng bl	3156	1604	2
behind	3157	1604	2
 A ki	3158	1604	1
kid i	3159	1603	2
 One 	3160	1601	1
ders 	3161	1601	2
VB NN .	3162	1600	1
 A ca	3163	1600	1
NNS in NN	3164	1599	2
s a f	3165	1599	1
 para	3166	1598	2
a JJ NN VBG	3167	1597	2
he re	3168	1596	2
down	3169	1596	2
them	3170	1595	2
owboa	3171	1594	2
One	3172	1594	1
paper	3173	1593	2
VBD .	3174	1592	1
to VB RP	3175	1590	2
NN VBZ near	3176	1590	1
lass 	3177	1589	2
NN VBG to	3178	1589	1
VBG at the NN .	3179	1589	1
r to 	3180	1588	2
estin	3181	1588	2
epari	3182	1587	2
T One	3183	1587	1
takes	3184	1586	2
NN VBZ at the NN	3185	1585	2
nter 	3186	1585	1
START One	3187	1584	1
 a gu	3188	1582	2
his w	3189	1581	2
with NNS .	3190	1580	1
NNS at a	3191	1580	1
selli	3192	1580	1
plane	3193	1579	2
NNS VBP VBG on the	3194	1579	1
k is 	3195	1579	1
is fr	3196	1578	2
A NN with a	3197	1578	1
START A NN with a	3198	1577	1
aby i	3199	1576	1
ticin	3200	1576	1
VBP JJ NNS	3201	1575	2
VBG for the	3202	1573	1
VBZ on the NN .	3203	1573	1
ddle 	3204	1573	3
a gre	3205	1572	2
nifor	3206	1571	2
ng ro	3207	1571	2
drive	3208	1570	2
iform	3209	1570	2
RP of	3210	1569	1
nd hi	3211	1569	2
of a JJ	3212	1569	2
ograp	3213	1568	2
est .	3214	1567	1
NN on NN	3215	1567	2
NN VBZ VBG at a	3216	1566	1
NNS VBP VBG to VB	3217	1566	1
 empt	3218	1565	2
track	3219	1565	2
tures	3220	1565	2
 pose	3221	1564	2
hes a	3222	1564	2
n was	3223	1564	2
unifo	3224	1564	2
ree .	3225	1563	1
nts a	3226	1563	2
 beca	3227	1563	2
an lo	3228	1562	2
ng pe	3229	1562	2
 unif	3230	1561	2
acros	3231	1561	2
ile a	3232	1561	2
for the NN .	3233	1561	1
VBZ about to	3234	1561	1
NN and a NN VBP	3235	1559	1
rding	3236	1558	2
START Four NNS VBP	3237	1558	1
Four NNS VBP	3238	1558	1
hasin	3239	1557	2
k on 	3240	1557	2
chasi	3241	1557	2
The NN and NN VBP	3242	1556	1
 A fe	3243	1556	1
NN , VBG	3244	1556	2
in the NN NN	3245	1556	2
f a c	3246	1555	2
ctici	3247	1555	1
s pre	3248	1555	1
all t	3249	1554	2
 atte	3250	1554	2
 like	3251	1554	2
ures 	3252	1554	2
men p	3253	1553	1
he te	3254	1553	2
p in 	3255	1553	2
of me	3256	1552	2
in her	3257	1552	2
 this	3258	1551	2
s fro	3259	1551	2
this	3260	1551	2
A kid	3261	1550	1
ert .	3262	1549	1
 a sa	3263	1549	1
this 	3264	1549	2
umans	3265	1547	2
p is 	3266	1547	1
ockey	3267	1547	2
START a JJ	3268	1546	1
The NN VBZ VBG JJ	3269	1546	1
id is	3270	1545	2
udent	3271	1545	2
tuden	3272	1544	2
 big 	3273	1543	2
a JJ NN and	3274	1543	2
 a yo	3275	1543	2
y on 	3276	1543	1
NN VBZ VBG her NN	3277	1543	1
her w	3278	1542	2
NNS VBP at a NN	3279	1541	1
nowbo	3280	1541	2
START NNP NNS	3281	1540	1
 a ci	3282	1540	1
at the NN NN	3283	1540	1
empty	3284	1540	2
s int	3285	1540	1
 him 	3286	1540	2
airs 	3287	1539	2
ecaus	3288	1539	2
eans 	3289	1538	2
VBP VBG their	3290	1538	1
becau	3291	1538	2
fishi	3292	1537	2
ite s	3293	1536	3
d a w	3294	1535	1
